"name","path_id","path_desc"
"tdcG","eco00270","Cysteine and methionine metabolism"
"tdcG","eco01100","Metabolic pathways"
"tdcG","eco01110","Biosynthesis of secondary metabolites"
"tdcG","eco01200","Carbon metabolism"
"tdcG","eco01230","Biosynthesis of amino acids"
"tdcR","NA","NA"
"tdh","eco00260","Glycine, serine and threonine metabolism"
"tdk","eco00240","Pyrimidine metabolism"
"tdk","eco01100","Metabolic pathways"
"tehA","NA","NA"
"tehB","NA","NA"
"tesA","eco01040","Biosynthesis of unsaturated fatty acids"
"tesB","eco01040","Biosynthesis of unsaturated fatty acids"
"tfaD","NA","NA"
"tfaE","NA","NA"
"tfaP","NA","NA"
"tfaS","NA","NA"
"tfaX","NA","NA"
"tff","NA","NA"
"tgt","NA","NA"
"thiB","eco02010","ABC transporters"
"thiC","eco00730","Thiamine metabolism"
"thiC","eco01100","Metabolic pathways"
"thiD","eco00730","Thiamine metabolism"
"thiD","eco01100","Metabolic pathways"
"thiE","eco00730","Thiamine metabolism"
"thiE","eco01100","Metabolic pathways"
"thiF","eco00730","Thiamine metabolism"
"thiF","eco01100","Metabolic pathways"
"thiF","eco04122","Sulfur relay system"
"thiG","eco00730","Thiamine metabolism"
"thiG","eco01100","Metabolic pathways"
"thiH","eco00730","Thiamine metabolism"
"thiH","eco01100","Metabolic pathways"
"thiI","eco00730","Thiamine metabolism"
"thiI","eco01100","Metabolic pathways"
"thiI","eco04122","Sulfur relay system"
"thiK","eco00730","Thiamine metabolism"
"thiK","eco01100","Metabolic pathways"
"thiL","eco00730","Thiamine metabolism"
"thiL","eco01100","Metabolic pathways"
"thiM","eco00730","Thiamine metabolism"
"thiM","eco01100","Metabolic pathways"
"thiP","eco02010","ABC transporters"
"thiQ","eco02010","ABC transporters"
"thiS","eco04122","Sulfur relay system"
"thrA","eco00260","Glycine, serine and threonine metabolism"
"thrA","eco00270","Cysteine and methionine metabolism"
"thrA","eco00300","Lysine biosynthesis"
"thrA","eco01100","Metabolic pathways"
"thrA","eco01110","Biosynthesis of secondary metabolites"
"thrA","eco01120","Microbial metabolism in diverse environments"
"thrA","eco01230","Biosynthesis of amino acids"
"thrB","eco00260","Glycine, serine and threonine metabolism"
"thrB","eco01100","Metabolic pathways"
"thrB","eco01120","Microbial metabolism in diverse environments"
"thrB","eco01230","Biosynthesis of amino acids"
"thrC","eco00260","Glycine, serine and threonine metabolism"
"thrC","eco00750","Vitamin B6 metabolism"
"thrC","eco01100","Metabolic pathways"
"thrC","eco01120","Microbial metabolism in diverse environments"
"thrC","eco01230","Biosynthesis of amino acids"
"thrL","NA","NA"
"thrS","eco00970","Aminoacyl-tRNA biosynthesis"
"thrT","eco00970","Aminoacyl-tRNA biosynthesis"
"thrU","eco00970","Aminoacyl-tRNA biosynthesis"
"thrV","eco00970","Aminoacyl-tRNA biosynthesis"
"thrW","eco00970","Aminoacyl-tRNA biosynthesis"
"thyA","eco00240","Pyrimidine metabolism"
"thyA","eco00670","One carbon pool by folate"
"thyA","eco01100","Metabolic pathways"
"tig","NA","NA"
"tilS","NA","NA"
"tisB","NA","NA"
"tktA","eco00030","Pentose phosphate pathway"
"tktA","eco01100","Metabolic pathways"
"tktA","eco01110","Biosynthesis of secondary metabolites"
"tktA","eco01120","Microbial metabolism in diverse environments"
"tktA","eco01200","Carbon metabolism"
"tktA","eco01230","Biosynthesis of amino acids"
"tktB","eco00030","Pentose phosphate pathway"
"tktB","eco01100","Metabolic pathways"
"tktB","eco01110","Biosynthesis of secondary metabolites"
"tktB","eco01120","Microbial metabolism in diverse environments"
"tktB","eco01200","Carbon metabolism"
"tktB","eco01230","Biosynthesis of amino acids"
"tldD","NA","NA"
"tmcA","NA","NA"
"tmk","eco00240","Pyrimidine metabolism"
"tmk","eco01100","Metabolic pathways"
"tnaA","eco00380","Tryptophan metabolism"
"tnaB","NA","NA"
"tnaC","NA","NA"
"tolA","NA","NA"
"tolB","NA","NA"
"tolC","eco00312","beta-Lactam resistance"
"tolC","eco03070","Bacterial secretion system"
"tolQ","eco01120","Microbial metabolism in diverse environments"
"tolR","NA","NA"
"tomB","NA","NA"
"tonB","NA","NA"
"topA","NA","NA"
"topB","NA","NA"
"torA","eco02020","Two-component system"
"torC","NA","NA"
"torD","eco02020","Two-component system"
"torI","NA","NA"
"torR","eco02020","Two-component system"
"torS","eco02020","Two-component system"
"torT","NA","NA"
"torY","NA","NA"
"torZ","NA","NA"
"tpiA","eco00010","Glycolysis / Gluconeogenesis"
"tpiA","eco00051","Fructose and mannose metabolism"
"tpiA","eco00562","Inositol phosphate metabolism"
"tpiA","eco01100","Metabolic pathways"
"tpiA","eco01110","Biosynthesis of secondary metabolites"
"tpiA","eco01120","Microbial metabolism in diverse environments"
"tpiA","eco01200","Carbon metabolism"
"tpiA","eco01230","Biosynthesis of amino acids"
"tpr","NA","NA"
"tpx","NA","NA"
"tqsA","NA","NA"
"treA","eco00500","Starch and sucrose metabolism"
"treA","eco01100","Metabolic pathways"
"treB","eco00500","Starch and sucrose metabolism"
"treB","eco02060","Phosphotransferase system (PTS)"
"treC","eco00500","Starch and sucrose metabolism"
"treF","eco00500","Starch and sucrose metabolism"
"treF","eco01100","Metabolic pathways"
"treR","NA","NA"
"trg","eco02020","Two-component system"
"trg","eco02030","Bacterial chemotaxis"
"trkA","NA","NA"
"trkG","NA","NA"
"trkH","NA","NA"
"trmA","NA","NA"
"trmD","NA","NA"
"trmH","NA","NA"
"trmI","NA","NA"
"trmJ","NA","NA"
"trmL","NA","NA"
"trpA","eco00260","Glycine, serine and threonine metabolism"
"trpA","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"trpA","eco01100","Metabolic pathways"
"trpA","eco01110","Biosynthesis of secondary metabolites"
"trpA","eco01230","Biosynthesis of amino acids"
"trpB","eco00260","Glycine, serine and threonine metabolism"
"trpB","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"trpB","eco01100","Metabolic pathways"
"trpB","eco01110","Biosynthesis of secondary metabolites"
"trpB","eco01230","Biosynthesis of amino acids"
"trpC","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"trpC","eco01100","Metabolic pathways"
"trpC","eco01110","Biosynthesis of secondary metabolites"
"trpC","eco01230","Biosynthesis of amino acids"
"trpD","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"trpD","eco01100","Metabolic pathways"
"trpD","eco01110","Biosynthesis of secondary metabolites"
"trpD","eco01230","Biosynthesis of amino acids"
"trpE","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"trpE","eco01100","Metabolic pathways"
"trpE","eco01110","Biosynthesis of secondary metabolites"
"trpE","eco01230","Biosynthesis of amino acids"
"trpL","NA","NA"
"trpR","NA","NA"
"trpS","eco00970","Aminoacyl-tRNA biosynthesis"
"trpT","eco00970","Aminoacyl-tRNA biosynthesis"
"truA","NA","NA"
"truB","NA","NA"
"truC","NA","NA"
"truD","NA","NA"
"trxA","NA","NA"
"trxB","eco00240","Pyrimidine metabolism"
"trxB","eco00450","Selenocompound metabolism"
"trxC","NA","NA"
"tsf","NA","NA"
"tsgA","NA","NA"
"tsr","eco02020","Two-component system"
"tsr","eco02030","Bacterial chemotaxis"
"tsx","NA","NA"
"ttcA","NA","NA"
"ttcC","NA","NA"
"ttdA","NA","NA"
"ttdB","eco00630","Glyoxylate and dicarboxylate metabolism"
"ttdR","NA","NA"
"ttdT","NA","NA"
"tufA","NA","NA"
"tufB","NA","NA"
"tus","NA","NA"
"tynA","NA","NA"
"typA","NA","NA"
"tyrA","NA","NA"
"tyrB","eco00270","Cysteine and methionine metabolism"
"tyrB","eco00350","Tyrosine metabolism"
"tyrB","eco00360","Phenylalanine metabolism"
"tyrB","eco00400","Phenylalanine, tyrosine and tryptophan biosynthesis"
"tyrB","eco00401","Novobiocin biosynthesis"
"tyrB","eco01100","Metabolic pathways"
"tyrB","eco01110","Biosynthesis of secondary metabolites"
"tyrB","eco01230","Biosynthesis of amino acids"
"tyrP","NA","NA"
"tyrR","NA","NA"
"tyrS","eco00970","Aminoacyl-tRNA biosynthesis"
"tyrT","NA","NA"
"tyrU","eco00970","Aminoacyl-tRNA biosynthesis"
"tyrV","eco00970","Aminoacyl-tRNA biosynthesis"
"ubiA","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiA","eco01100","Metabolic pathways"
"ubiA","eco01110","Biosynthesis of secondary metabolites"
"ubiB","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiB","eco01100","Metabolic pathways"
"ubiB","eco01110","Biosynthesis of secondary metabolites"
"ubiC","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiC","eco01100","Metabolic pathways"
"ubiC","eco01110","Biosynthesis of secondary metabolites"
"ubiD","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiD","eco01100","Metabolic pathways"
"ubiD","eco01110","Biosynthesis of secondary metabolites"
"ubiE","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiE","eco01100","Metabolic pathways"
"ubiE","eco01110","Biosynthesis of secondary metabolites"
"ubiF","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiF","eco01100","Metabolic pathways"
"ubiF","eco01110","Biosynthesis of secondary metabolites"
"ubiG","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiG","eco01100","Metabolic pathways"
"ubiG","eco01110","Biosynthesis of secondary metabolites"
"ubiH","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiH","eco01100","Metabolic pathways"
"ubiH","eco01110","Biosynthesis of secondary metabolites"
"ubiX","eco00130","Ubiquinone and other terpenoid-quinone biosynthesis"
"ubiX","eco01100","Metabolic pathways"
"ubiX","eco01110","Biosynthesis of secondary metabolites"
"ucpA","NA","NA"
"udk","eco00240","Pyrimidine metabolism"
"udk","eco01100","Metabolic pathways"
"udp","eco00240","Pyrimidine metabolism"
"udp","eco01100","Metabolic pathways"
"ugd","eco00040","Pentose and glucuronate interconversions"
"ugd","eco00053","Ascorbate and aldarate metabolism"
"ugd","eco00500","Starch and sucrose metabolism"
"ugd","eco00520","Amino sugar and nucleotide sugar metabolism"
"ugd","eco01100","Metabolic pathways"
"ugd","eco01110","Biosynthesis of secondary metabolites"
"ugpA","eco02010","ABC transporters"
"ugpB","eco02010","ABC transporters"
"ugpC","eco02010","ABC transporters"
"ugpE","eco02010","ABC transporters"
"ugpQ","eco00564","Glycerophospholipid metabolism"
"uhpA","eco02020","Two-component system"
"uhpB","eco02020","Two-component system"
"uhpC","eco02020","Two-component system"
"uhpT","eco02020","Two-component system"
"uidA","eco00040","Pentose and glucuronate interconversions"
"uidA","eco00500","Starch and sucrose metabolism"
"uidA","eco00860","Porphyrin and chlorophyll metabolism"
"uidA","eco01100","Metabolic pathways"
"uidB","NA","NA"
"uidC","NA","NA"
"uidR","NA","NA"
"ulaA","NA","NA"
"ulaB","eco00053","Ascorbate and aldarate metabolism"
"ulaB","eco01100","Metabolic pathways"
"ulaB","eco01120","Microbial metabolism in diverse environments"
"ulaB","eco02060","Phosphotransferase system (PTS)"
"ulaC","eco00053","Ascorbate and aldarate metabolism"
"ulaC","eco01100","Metabolic pathways"
"ulaC","eco01120","Microbial metabolism in diverse environments"
"ulaC","eco02060","Phosphotransferase system (PTS)"
"ulaD","eco00053","Ascorbate and aldarate metabolism"
"ulaD","eco01100","Metabolic pathways"
"ulaD","eco01120","Microbial metabolism in diverse environments"
"ulaE","eco00053","Ascorbate and aldarate metabolism"
"ulaE","eco01100","Metabolic pathways"
"ulaE","eco01120","Microbial metabolism in diverse environments"
"ulaF","eco00053","Ascorbate and aldarate metabolism"
"ulaF","eco01100","Metabolic pathways"
"ulaF","eco01120","Microbial metabolism in diverse environments"
"ulaG","NA","NA"
"ulaR","NA","NA"
"umuC","NA","NA"
"umuD","NA","NA"
"ung","eco03410","Base excision repair"
"uof","NA","NA"
"upp","NA","NA"
"uraA","NA","NA"
"usg","NA","NA"
"ushA","eco00230","Purine metabolism"
"ushA","eco00240","Pyrimidine metabolism"
"ushA","eco00760","Nicotinate and nicotinamide metabolism"
"ushA","eco01100","Metabolic pathways"
"ushA","eco01110","Biosynthesis of secondary metabolites"
"uspA","NA","NA"
"uspB","NA","NA"
"uspC","NA","NA"
"uspD","NA","NA"
"uspE","NA","NA"
"uspF","NA","NA"
"uspG","NA","NA"
"uup","NA","NA"
"uvrA","eco03420","Nucleotide excision repair"
"uvrB","eco03420","Nucleotide excision repair"
"uvrC","eco03420","Nucleotide excision repair"
"uvrD","eco03420","Nucleotide excision repair"
"uvrD","eco03430","Mismatch repair"
"uvrY","eco02020","Two-component system"
"uxaA","eco00040","Pentose and glucuronate interconversions"
"uxaA","eco01100","Metabolic pathways"
"uxaB","eco00040","Pentose and glucuronate interconversions"
"uxaB","eco01100","Metabolic pathways"
"uxaC","eco00040","Pentose and glucuronate interconversions"
"uxaC","eco01100","Metabolic pathways"
"uxuA","eco00040","Pentose and glucuronate interconversions"
"uxuA","eco01100","Metabolic pathways"
"uxuB","eco00040","Pentose and glucuronate interconversions"
"uxuB","eco01100","Metabolic pathways"
"uxuR","NA","NA"
"valS","eco00970","Aminoacyl-tRNA biosynthesis"
"valT","eco00970","Aminoacyl-tRNA biosynthesis"
"valU","eco00970","Aminoacyl-tRNA biosynthesis"
"valV","eco00970","Aminoacyl-tRNA biosynthesis"
"valW","eco00970","Aminoacyl-tRNA biosynthesis"
"valX","eco00970","Aminoacyl-tRNA biosynthesis"
"valY","eco00970","Aminoacyl-tRNA biosynthesis"
"valZ","eco00970","Aminoacyl-tRNA biosynthesis"
"ves","NA","NA"
"viaA","NA","NA"
"visC","NA","NA"
"vsr","NA","NA"
"waaA","eco00540","Lipopolysaccharide biosynthesis"
"waaA","eco01100","Metabolic pathways"
"waaU","eco00540","Lipopolysaccharide biosynthesis"
"waaU","eco01100","Metabolic pathways"
"wbbI","NA","NA"
"wbbJ","NA","NA"
"wbbK","NA","NA"
"wbbL","NA","NA"
"wcaA","NA","NA"
"wcaB","NA","NA"
"wcaC","NA","NA"
"wcaD","NA","NA"
"wcaE","NA","NA"
"wcaF","NA","NA"
"wcaI","NA","NA"
"wcaJ","NA","NA"
"wcaK","NA","NA"
"wcaL","NA","NA"
"wcaM","NA","NA"
"wecH","NA","NA"
"wrbA","NA","NA"
"wza","NA","NA"
"wzb","NA","NA"
"wzc","NA","NA"
"wzxC","NA","NA"
"wzxE","NA","NA"
"wzyE","NA","NA"
"wzzE","NA","NA"
"xanP","NA","NA"
"xanQ","NA","NA"
"xapA","NA","NA"
"xapB","NA","NA"
"xapR","NA","NA"
"xdhA","eco00230","Purine metabolism"
"xdhA","eco01100","Metabolic pathways"
"xdhA","eco01120","Microbial metabolism in diverse environments"
"xdhB","eco00230","Purine metabolism"
"xdhB","eco01100","Metabolic pathways"
"xdhB","eco01120","Microbial metabolism in diverse environments"
"xdhC","eco00230","Purine metabolism"
"xdhC","eco01100","Metabolic pathways"
"xdhC","eco01120","Microbial metabolism in diverse environments"
"xdhD","eco00450","Selenocompound metabolism"
"xerC","NA","NA"
"xerD","NA","NA"
"xisD","NA","NA"
"xisE","NA","NA"
"xseA","eco03430","Mismatch repair"
"xseB","eco03430","Mismatch repair"
"xthA","eco03410","Base excision repair"
"xylA","eco00040","Pentose and glucuronate interconversions"
"xylA","eco00051","Fructose and mannose metabolism"
"xylA","eco01100","Metabolic pathways"
"xylB","eco00040","Pentose and glucuronate interconversions"
"xylB","eco01100","Metabolic pathways"
"xylE","NA","NA"
"xylF","eco02010","ABC transporters"
"xylG","eco02010","ABC transporters"
"xylH","eco02010","ABC transporters"
"xylR","NA","NA"
"yaaA","NA","NA"
"yaaH","NA","NA"
"yaaI","NA","NA"
"yaaJ","NA","NA"
"yaaU","NA","NA"
"yaaW","NA","NA"
"yaaX","NA","NA"
"yaaY","NA","NA"
"yabI","NA","NA"
"yabP","NA","NA"
"yacC","NA","NA"
"yacF","NA","NA"
"yacG","NA","NA"
"yacH","NA","NA"
"yacL","NA","NA"
"yadB","NA","NA"
"yadC","NA","NA"
"yadD","NA","NA"
"yadE","NA","NA"
"yadG","NA","NA"
"yadH","NA","NA"
"yadI","eco00053","Ascorbate and aldarate metabolism"
"yadI","eco01100","Metabolic pathways"
"yadI","eco01120","Microbial metabolism in diverse environments"
"yadI","eco02060","Phosphotransferase system (PTS)"
"yadK","NA","NA"
"yadL","NA","NA"
"yadM","NA","NA"
"yadN","NA","NA"
"yadS","NA","NA"
"yaeB","NA","NA"
"yaeF","NA","NA"
"yaeH","NA","NA"
"yaeI","NA","NA"
"yaeJ","NA","NA"
"yaeP","NA","NA"
"yaeQ","NA","NA"
"yaeR","NA","NA"
"yafC","NA","NA"
"yafD","NA","NA"
"yafE","NA","NA"
"yafF","NA","NA"
"yafJ","NA","NA"
"yafK","NA","NA"
"yafL","NA","NA"
"yafM","NA","NA"
"yafN","NA","NA"
"yafO","NA","NA"
"yafP","NA","NA"
"yafQ","NA","NA"
"yafS","NA","NA"
"yafT","NA","NA"
"yafU","NA","NA"
"yafV","NA","NA"
"yafW","NA","NA"
"yafX","NA","NA"
"yafY","NA","NA"
"yafZ","NA","NA"
"yagA","NA","NA"
"yagB","NA","NA"
"yagE","eco00300","Lysine biosynthesis"
"yagE","eco01100","Metabolic pathways"
"yagE","eco01110","Biosynthesis of secondary metabolites"
"yagE","eco01120","Microbial metabolism in diverse environments"
"yagE","eco01230","Biosynthesis of amino acids"
"yagF","NA","NA"
"yagG","NA","NA"
"yagH","eco00500","Starch and sucrose metabolism"
"yagH","eco00520","Amino sugar and nucleotide sugar metabolism"
"yagH","eco01100","Metabolic pathways"
"yagI","NA","NA"
"yagJ","NA","NA"
"yagK","NA","NA"
"yagL","NA","NA"
"yagM","NA","NA"
"yagN","NA","NA"
"yagP","NA","NA"
"yagU","NA","NA"
"yagV","NA","NA"
"yagW","NA","NA"
"yagX","NA","NA"
"yahA","NA","NA"
"yahB","NA","NA"
"yahC","NA","NA"
"yahD","NA","NA"
"yahE","NA","NA"
"yahF","NA","NA"
"yahG","NA","NA"
"yahI","eco00230","Purine metabolism"
"yahI","eco00330","Arginine and proline metabolism"
"yahI","eco00910","Nitrogen metabolism"
"yahI","eco01120","Microbial metabolism in diverse environments"
"yahI","eco01200","Carbon metabolism"
"yahJ","NA","NA"
"yahK","NA","NA"
"yahL","NA","NA"
"yahM","NA","NA"
"yahN","NA","NA"
"yahO","NA","NA"
"yaiA","NA","NA"
"yaiE","NA","NA"
"yaiI","NA","NA"
"yaiL","NA","NA"
"yaiO","NA","NA"
"yaiP","NA","NA"
"yaiS","NA","NA"
"yaiT","NA","NA"
"yaiV","NA","NA"
"yaiW","NA","NA"
"yaiX","NA","NA"
"yaiY","NA","NA"
"yaiZ","NA","NA"
"yajC","eco03060","Protein export"
"yajC","eco03070","Bacterial secretion system"
"yajD","NA","NA"
"yajG","NA","NA"
"yajI","NA","NA"
"yajL","NA","NA"
"yajO","NA","NA"
"yajQ","NA","NA"
"yajR","NA","NA"
"ybaA","NA","NA"
"ybaB","NA","NA"
"ybaE","NA","NA"
"ybaK","NA","NA"
"ybaL","NA","NA"
"ybaM","NA","NA"
"ybaN","NA","NA"
"ybaO","NA","NA"
"ybaP","NA","NA"
"ybaQ","NA","NA"
"ybaS","NA","NA"
"ybaT","NA","NA"
"ybaV","NA","NA"
"ybaY","NA","NA"
"ybaZ","NA","NA"
"ybbA","NA","NA"
"ybbC","NA","NA"
"ybbD","NA","NA"
"ybbJ","NA","NA"
"ybbL","NA","NA"
"ybbM","NA","NA"
"ybbN","NA","NA"
"ybbO","NA","NA"
"ybbP","NA","NA"
"ybbW","NA","NA"
"ybbY","NA","NA"
"ybcF","eco00230","Purine metabolism"
"ybcF","eco00330","Arginine and proline metabolism"
"ybcF","eco00910","Nitrogen metabolism"
"ybcF","eco01120","Microbial metabolism in diverse environments"
"ybcF","eco01200","Carbon metabolism"
"ybcH","NA","NA"
"ybcI","NA","NA"
"ybcJ","NA","NA"
"ybcK","NA","NA"
"ybcL","NA","NA"
"ybcM","NA","NA"
"ybcN","NA","NA"
"ybcO","NA","NA"
"ybcV","NA","NA"
"ybcW","NA","NA"
"ybcY","NA","NA"
"ybdD","NA","NA"
"ybdF","NA","NA"
"ybdH","NA","NA"
"ybdJ","NA","NA"
"ybdK","NA","NA"
"ybdL","NA","NA"
"ybdM","NA","NA"
"ybdN","NA","NA"
"ybdO","NA","NA"
"ybdR","NA","NA"
"ybdZ","NA","NA"
"ybeB","NA","NA"
"ybeD","NA","NA"
"ybeF","NA","NA"
"ybeL","NA","NA"
"ybeM","NA","NA"
"ybeQ","NA","NA"
"ybeR","NA","NA"
"ybeT","NA","NA"
"ybeU","NA","NA"
"ybeX","NA","NA"
"ybeY","NA","NA"
"ybeZ","NA","NA"
"ybfA","NA","NA"
"ybfB","NA","NA"
"ybfC","NA","NA"
"ybfD","NA","NA"
"ybfE","NA","NA"
"ybfF","NA","NA"
"ybfG","NA","NA"
"ybfI","NA","NA"
"ybfK","NA","NA"
"ybfL","NA","NA"
"ybfO","NA","NA"
"ybfP","NA","NA"
"ybfQ","NA","NA"
"ybgA","NA","NA"
"ybgC","NA","NA"
"ybgD","NA","NA"
"ybgE","NA","NA"
"ybgF","NA","NA"
"ybgI","NA","NA"
"ybgJ","NA","NA"
"ybgK","NA","NA"
"ybgL","NA","NA"
"ybgO","NA","NA"
"ybgP","NA","NA"
"ybgQ","NA","NA"
"ybgS","NA","NA"
"ybgT","NA","NA"
"ybhA","NA","NA"
"ybhB","NA","NA"
"ybhC","eco00040","Pentose and glucuronate interconversions"
"ybhC","eco00500","Starch and sucrose metabolism"
"ybhC","eco01100","Metabolic pathways"
"ybhD","NA","NA"
"ybhF","NA","NA"
"ybhG","NA","NA"
"ybhH","NA","NA"
"ybhI","NA","NA"
"ybhJ","eco00020","Citrate cycle (TCA cycle)"
"ybhJ","eco00630","Glyoxylate and dicarboxylate metabolism"
"ybhJ","eco01100","Metabolic pathways"
"ybhJ","eco01110","Biosynthesis of secondary metabolites"
"ybhJ","eco01120","Microbial metabolism in diverse environments"
"ybhJ","eco01200","Carbon metabolism"
"ybhJ","eco01210","2-Oxocarboxylic acid metabolism"
"ybhJ","eco01230","Biosynthesis of amino acids"
"ybhK","NA","NA"
"ybhL","NA","NA"
"ybhM","NA","NA"
"ybhN","NA","NA"
"ybhO","NA","NA"
"ybhP","NA","NA"
"ybhQ","NA","NA"
"ybhR","NA","NA"
"ybhS","NA","NA"
"ybhT","NA","NA"
"ybiA","NA","NA"
"ybiB","NA","NA"
"ybiC","NA","NA"
"ybiH","NA","NA"
"ybiI","NA","NA"
"ybiJ","NA","NA"
"ybiO","NA","NA"
"ybiP","NA","NA"
"ybiR","NA","NA"
"ybiS","NA","NA"
"ybiT","NA","NA"
"ybiU","NA","NA"
"ybiV","NA","NA"
"ybiW","eco00620","Pyruvate metabolism"
"ybiW","eco00640","Propanoate metabolism"
"ybiW","eco00650","Butanoate metabolism"
"ybiW","eco01100","Metabolic pathways"
"ybiX","NA","NA"
"ybiY","NA","NA"
"ybjC","NA","NA"
"ybjD","NA","NA"
"ybjE","NA","NA"
"ybjG","eco00550","Peptidoglycan biosynthesis"
"ybjH","NA","NA"
"ybjI","NA","NA"
"ybjJ","NA","NA"
"ybjK","NA","NA"
"ybjL","NA","NA"
"ybjM","NA","NA"
"ybjN","NA","NA"
"ybjO","NA","NA"
"ybjP","NA","NA"
"ybjQ","NA","NA"
"ybjS","NA","NA"
"ybjT","NA","NA"
"ybjX","NA","NA"
"ycaC","NA","NA"
"ycaD","NA","NA"
"ycaI","NA","NA"
"ycaK","NA","NA"
"ycaL","NA","NA"
"ycaM","NA","NA"
"ycaN","NA","NA"
"ycaO","NA","NA"
"ycaP","NA","NA"
"ycaQ","NA","NA"
"ycaR","NA","NA"
"ycbB","NA","NA"
"ycbC","NA","NA"
"ycbF","NA","NA"
"ycbJ","NA","NA"
"ycbK","NA","NA"
"ycbL","NA","NA"
"ycbU","NA","NA"
"ycbV","NA","NA"
"ycbW","NA","NA"
"ycbX","NA","NA"
"ycbZ","NA","NA"
"yccA","NA","NA"
"yccB","NA","NA"
"yccE","NA","NA"
"yccF","NA","NA"
"yccJ","NA","NA"
"yccK","NA","NA"
"yccM","NA","NA"
"yccS","NA","NA"
"yccT","NA","NA"
"yccU","NA","NA"
"yccX","eco00620","Pyruvate metabolism"
"yccX","eco00627","Aminobenzoate degradation"
"yccX","eco01120","Microbial metabolism in diverse environments"
"ycdT","NA","NA"
"ycdU","NA","NA"
"ycdX","NA","NA"
"ycdY","NA","NA"
"ycdZ","NA","NA"
"yceA","NA","NA"
"yceB","NA","NA"
"yceD","NA","NA"
"yceF","NA","NA"
"yceG","NA","NA"
"yceH","NA","NA"
"yceI","NA","NA"
"yceJ","NA","NA"
"yceK","NA","NA"
"yceM","NA","NA"
"yceO","NA","NA"
"yceQ","NA","NA"
"ycfD","NA","NA"
"ycfH","NA","NA"
"ycfJ","NA","NA"
"ycfL","NA","NA"
"ycfM","NA","NA"
"ycfP","NA","NA"
"ycfQ","NA","NA"
"ycfS","NA","NA"
"ycfT","NA","NA"
"ycfZ","NA","NA"
"ycgB","NA","NA"
"ycgE","NA","NA"
"ycgF","NA","NA"
"ycgG","NA","NA"
"ycgH","NA","NA"
"ycgI","NA","NA"
"ycgJ","NA","NA"
"ycgL","NA","NA"
"ycgM","NA","NA"
"ycgN","NA","NA"
"ycgR","NA","NA"
"ycgV","NA","NA"
"ycgX","NA","NA"
"ycgY","NA","NA"
"ycgZ","NA","NA"
"ychA","NA","NA"
"ychE","NA","NA"
"ychF","NA","NA"
"ychH","NA","NA"
"ychJ","NA","NA"
"ychM","NA","NA"
"ychN","NA","NA"
"ychO","NA","NA"
"ychQ","NA","NA"
"yciA","eco01040","Biosynthesis of unsaturated fatty acids"
"yciB","NA","NA"
"yciC","NA","NA"
"yciE","NA","NA"
"yciF","NA","NA"
"yciG","NA","NA"
"yciH","NA","NA"
"yciI","NA","NA"
"yciK","NA","NA"
"yciM","NA","NA"
"yciN","NA","NA"
"yciO","NA","NA"
"yciQ","NA","NA"
"yciS","NA","NA"
"yciT","NA","NA"
"yciU","NA","NA"
"yciV","NA","NA"
"yciW","NA","NA"
"yciX","NA","NA"
"yciY","NA","NA"
"yciZ","NA","NA"
"ycjD","NA","NA"
"ycjF","NA","NA"
"ycjG","NA","NA"
"ycjM","eco00500","Starch and sucrose metabolism"
"ycjN","NA","NA"
"ycjO","NA","NA"
"ycjP","NA","NA"
"ycjQ","NA","NA"
"ycjR","NA","NA"
"ycjS","NA","NA"
"ycjT","NA","NA"
"ycjU","eco00500","Starch and sucrose metabolism"
"ycjV","NA","NA"
"ycjW","NA","NA"
"ycjX","NA","NA"
"ycjY","NA","NA"
"ycjZ","NA","NA"
"ydaC","NA","NA"
"ydaE","NA","NA"
"ydaF","NA","NA"
"ydaG","NA","NA"
"ydaL","NA","NA"
"ydaM","NA","NA"
"ydaN","NA","NA"
"ydaQ","NA","NA"
"ydaS","NA","NA"
"ydaT","NA","NA"
"ydaU","NA","NA"
"ydaV","NA","NA"
"ydaW","NA","NA"
"ydaY","NA","NA"
"ydbA","NA","NA"
"ydbC","NA","NA"
"ydbD","NA","NA"
"ydbH","NA","NA"
"ydbJ","NA","NA"
"ydbK","eco01120","Microbial metabolism in diverse environments"
"ydbK","eco01200","Carbon metabolism"
"ydbL","NA","NA"
"ydcA","NA","NA"
"ydcC","NA","NA"
"ydcD","NA","NA"
"ydcF","NA","NA"
"ydcH","NA","NA"
"ydcI","NA","NA"
"ydcJ","NA","NA"
"ydcK","NA","NA"
"ydcL","NA","NA"
